Symbol,Date,Open,High,Low,Close,Percent Change,Volume
EBL,9/4/2022,494.7,494.7,482,488.9,0.8,18187
EBL,9/5/2022,495,495,485.2,487,-0.39,21382
EBL,9/6/2022,487,489,484,487,0,10871
EBL,9/7/2022,487.5,489,482.2,487,0,6937
EBL,9/8/2022,478.2,490,478.2,487.2,0.04,7789
EBL,9/11/2022,488,492.7,485,485.9,-0.27,8333
EBL,9/12/2022,488,488,480.4,480.5,-1.11,10503
EBL,9/13/2022,490.1,490.1,481,485,0.94,6033
EBL,9/14/2022,493.5,499.8,490.2,499.8,3.05,13678
EBL,9/15/2022,496,504.8,483,485,-2.96,17355
EBL,9/16/2022,475.3,489.3,475.3,488.6,0.74,9129
EBL,9/18/2022,485.1,485.1,481,482,-1.35,6771
EBL,9/20/2022,481,482,470.1,471.6,-2.16,16279
EBL,9/21/2022,481,483.9,471,479.4,1.65,8194
EBL,9/22/2022,487,487,472,476.2,-0.67,6208
EBL,9/25/2022,480,482,474,478.9,0.57,8383
EBL,9/27/2022,479,487,475,481,0.44,7060
EBL,9/28/2022,479,486.5,475.7,476,-1.04,11381
EBL,9/29/2022,480,484,475,479.9,0.82,12727
EBL,10/9/2022,485,499.1,485,495.8,3.31,6123
EBL,10/10/2022,497,497,480.2,490,-1.17,13453
EBL,10/11/2022,490.1,490.1,480,483,-1.43,15663
EBL,10/12/2022,483,488.9,475.2,484,0.21,12887
EBL,10/13/2022,490,490,481.7,485,0.13,17855
EBL,10/16/2022,485,510,478,510,5.15,176659
EBL,10/17/2022,515,515,499,504,-1.18,25454
EBL,10/19/2022,505,505,495.5,495.5,-1.69,10291
EBL,10/20/2022,495,501,492,493,-0.5,50236
EBL,10/23/2022,493,505,493,504.9,2.41,104319
EBL,10/31/2022,514,540,508.7,533,5.57,84072
EBL,11/1/2022,535,550,531.1,545.2,2.29,86135
EBL,11/2/2022,545,552,538,545,-0.04,62705
EBL,11/3/2022,545,545,528.1,532,-2.39,75436
EBL,11/6/2022,542.5,550,532.2,540,1.5,132005
EBL,11/7/2022,540,541.5,528,531,-1.67,62810
EBL,11/8/2022,531,534.4,530,530.2,-0.15,19249
EBL,11/9/2022,530,535,524,525,-0.98,45490
EBL,11/10/2022,535,535,520,522.9,-0.4,21021
EBL,11/13/2022,523,523.5,514,514,-1.7,15813
EBL,11/14/2022,512,518,512,516,0.39,14666
EBL,11/15/2022,517,525,516,518,0.39,42828
EBL,11/16/2022,520,530.2,518.1,527,1.74,30966
EBL,11/17/2022,530,535.8,525.1,534,1.33,40224
EBL,11/22/2022,539,554.9,534.5,544,1.87,69909
EBL,11/23/2022,554,554,537.1,538.9,-0.94,37068
EBL,11/24/2022,544,544,536.7,540,0.2,47380
EBL,11/27/2022,540,545,533,544,0.74,49984
EBL,11/28/2022,550,550,538.1,539.9,-0.75,110573
EBL,11/29/2022,478,478,465.5,471,-1.42,21127
EBL,11/30/2022,476,476,466.6,467,-0.85,10102
EBL,12/1/2022,463,471,463,470.8,0.81,28265
EBL,12/4/2022,470.1,474,467,467.9,-0.62,17172
EBL,12/5/2022,467,468.9,460,461,-1.47,10556
EBL,12/6/2022,455,460,452,453.2,-1.69,11869
EBL,12/7/2022,446,453,446,450,-0.71,11718
EBL,12/11/2022,450,450,441,443,-1.56,20126
EBL,12/12/2022,442,446.4,434.2,440,-0.68,21106
EBL,12/13/2022,448.7,457.7,438,445,1.14,27069
EBL,12/14/2022,445,445,438,441,-0.9,7192
EBL,12/15/2022,438,438,423,430,-2.49,33792
EBL,12/18/2022,421.5,432,421.5,430,0,8622
EBL,12/19/2022,431,437.8,425.1,430,0,59490
EBL,12/20/2022,430,436,430,432,0.47,15066
EBL,12/21/2022,435,443.7,432,435,0.69,11352
EBL,12/22/2022,435,437,427.2,435.9,0.21,59696
EBL,12/26/2022,444.6,452,436,449,3.01,21372
EBL,12/27/2022,457.9,478.3,457.7,476.9,6.21,89272
EBL,12/28/2022,486.4,486.4,466.6,471,-1.24,8889
EBL,12/29/2022,465,481.8,460,480,1.91,38611
EBL,1/1/2023,485,500,472.9,477,-0.63,75713
EBL,1/2/2023,470,492.5,468,490,2.73,38769
EBL,1/3/2023,487,503,487,502,2.45,65666
EBL,1/4/2023,509.9,520,501,520,3.59,82922
EBL,1/5/2023,521,529,511,520,0,58167
EBL,1/8/2023,515,531,514.9,522.5,0.48,88355
EBL,1/9/2023,522,532.9,516,528,1.05,79213
EBL,1/10/2023,535,558.9,515,519,-1.7,64340
EBL,1/12/2023,529,535,502,507,-2.31,72380
EBL,1/17/2023,507,515,501,512.1,1.01,21923
EBL,1/18/2023,519,520,507,510,-0.41,15164
EBL,1/19/2023,510,536,507.1,518,1.57,33985
EBL,1/23/2023,528.3,547.9,528.3,538,3.86,185572
EBL,1/24/2023,540,548.7,528.5,533,-0.93,44859
EBL,1/25/2023,535,536,527,530,-0.56,25755
EBL,1/26/2023,528,530,518.7,518.7,-2.13,31997
EBL,1/29/2023,519,525,512.2,518,-0.13,25712
EBL,1/30/2023,516,516,505.1,505.1,-2.49,29694
EBL,1/31/2023,500.1,509.9,500.1,504,-0.22,20379
EBL,2/1/2023,501,513,501,504,0,13192
EBL,2/2/2023,508,520,506.5,507,0.6,46722
EBL,2/5/2023,510,519,510,514.4,1.46,33740
EBL,2/6/2023,515,521,510,521,1.28,36777
EBL,2/7/2023,520,545,516,539.9,3.63,68851
EBL,2/8/2023,540,548,536.1,546,1.13,136423
EBL,2/9/2023,546,552,539,550,0.73,61945
EBL,2/12/2023,548,548,530,532,-3.27,72854
EBL,2/14/2023,524,532,524,526.9,-0.96,29599
EBL,2/15/2023,524,530,520,524,-0.55,31592
EBL,2/16/2023,517.1,522,516.2,517,-1.34,26769
EBL,2/20/2023,520,520,508.2,513,-0.77,15510
EBL,2/22/2023,514,522,513,520,1.36,16273
EBL,2/23/2023,511.6,514.5,508,511,-1.73,34849
EBL,2/26/2023,502,514.4,502,512,0.2,41280
EBL,2/27/2023,520,530,505,512,0,25874
EBL,2/28/2023,519.9,519.9,508,516,0.78,19371
EBL,3/1/2023,506.3,515,506.3,509,-1.36,15985
EBL,3/2/2023,505,510,500,503,-1.18,26744
EBL,3/5/2023,505,505.1,495.1,500,-0.6,23016
EBL,3/7/2023,500,509,499,505.5,1.1,25805
EBL,3/9/2023,513,520,508,520,2.87,34599
EBL,3/12/2023,520,520,505,509.9,-1.94,16549
EBL,3/13/2023,505,508,499.3,503,-1.35,26608
EBL,3/14/2023,502,511.9,497.1,511.9,1.77,37524
EBL,3/15/2023,510,511,492,504.9,-1.37,18853
EBL,3/16/2023,500,506,498.1,501.1,-0.75,14420
EBL,3/19/2023,505,506,500,505,0.78,19303
EBL,3/20/2023,505,510,505,506,0.2,20767
EBL,3/22/2023,505,507,502,506,0,14478
EBL,3/23/2023,502.1,504,496.1,497.1,-1.76,23861
EBL,3/26/2023,495.1,500,492,493,-0.82,13829
EBL,3/27/2023,500,500,483,494.8,0.37,19994
EBL,3/28/2023,494,504.5,490,490,-0.97,18734
EBL,3/29/2023,499.6,499.6,490,491,0.2,15110
EBL,3/30/2023,499,499,489.6,495,0.81,20918
EBL,4/2/2023,495,502,490,491.9,-0.63,20715
EBL,4/3/2023,492,492,487,489,-0.59,12749
EBL,4/4/2023,486,490,481,485,-0.82,13664
EBL,4/5/2023,490,490,482,487,0.41,8657
EBL,4/6/2023,494,494,485,487.9,0.18,14284
EBL,4/9/2023,488,488,479,481.8,-1.25,23690
EBL,4/10/2023,490,490,480.6,481,-0.17,18201
EBL,4/11/2023,490,490,481,483,0.42,11619
EBL,4/12/2023,492,509,492,507.2,5.01,20280
EBL,4/13/2023,516,517,500.1,508,0.16,21341
EBL,4/16/2023,512,514,501,514,1.18,21569
EBL,4/17/2023,514,514,507,513.9,-0.02,17094
EBL,4/18/2023,513,520,498,510,-0.76,21198
EBL,4/19/2023,520,520,507,511.5,0.29,6125
EBL,4/20/2023,521,530,515,529.9,3.6,55941
EBL,4/23/2023,530,534,518,520,-1.87,30821
EBL,4/24/2023,517.2,524,515,522,0.38,25431
