Symbol,Date,Open,High,Low,Close,Percent Change,Volume
PRVU,12/4/2022,208.6,210,206,207,-0.62,43319
PRVU,12/5/2022,204.2,208,203.1,204,-1.45,32515
PRVU,12/6/2022,206.9,206.9,200.9,203.2,-0.39,25910
PRVU,12/7/2022,204,204.8,201.5,202.9,-0.15,43142
PRVU,12/11/2022,200.2,204,198.6,199.5,-1.68,41104
PRVU,12/12/2022,199.9,202,198.1,201.9,1.2,106330
PRVU,12/13/2022,203,203,198,198.3,-1.78,53934
PRVU,12/14/2022,198.3,201,198.3,201,1.36,17513
PRVU,12/15/2022,202,203.8,199.2,201.9,0.45,89170
PRVU,12/18/2022,189.3,190,185.8,186.1,-1.84,42418
PRVU,12/19/2022,187.6,187.7,186,186.7,0.32,23791
PRVU,12/20/2022,188,191,185.3,188.3,0.86,36571
PRVU,12/21/2022,187,190.9,185,186,-1.22,29260
PRVU,12/22/2022,186,187.5,185,185.2,-0.43,31628
PRVU,12/26/2022,187.9,192.5,187.7,191,3.13,45092
PRVU,12/27/2022,193.8,200,192,199,4.19,71029
PRVU,12/28/2022,201.9,202,193,195.6,-1.71,51306
PRVU,12/29/2022,198,198.2,192,197.9,1.18,78438
PRVU,1/1/2023,200,201.8,195.1,196.1,-0.91,60647
PRVU,1/2/2023,198,198,194,197.4,0.66,39098
PRVU,1/3/2023,198,199.9,195,195.9,-0.76,53549
PRVU,1/4/2023,197,200,194.3,199.5,1.84,71643
PRVU,1/5/2023,199.5,204,198,198.9,-0.3,114292
PRVU,1/8/2023,196,202,196,198,-0.45,108234
PRVU,1/9/2023,198,209,196.2,208,5.05,181511
PRVU,1/10/2023,211.1,228,211.1,214.8,3.27,259254
PRVU,1/12/2023,218,227,209.6,211,-1.77,116158
PRVU,1/17/2023,211,214,206,209,-0.95,67350
PRVU,1/18/2023,213,213,207.1,208.5,-0.24,83222
PRVU,1/19/2023,208,213,207.5,211,1.2,84758
PRVU,1/23/2023,207,210,206,206.2,-2.27,108264
PRVU,1/24/2023,206.9,207,202.5,204.9,-0.63,55439
PRVU,1/25/2023,204.9,207,202.1,204,-0.44,33972
PRVU,1/26/2023,202.5,204.9,202.3,202.5,-0.74,27448
PRVU,1/29/2023,202,204.3,200,200.5,-0.99,50286
PRVU,1/30/2023,200,201,195,197,-1.75,59341
PRVU,1/31/2023,198.9,198.9,193,193,-2.03,55631
PRVU,2/1/2023,192,195.8,191,192.8,-0.1,42027
PRVU,2/2/2023,195,195,190.1,190.5,-1.19,45127
PRVU,2/5/2023,192,193.2,190,191,0.26,53046
PRVU,2/6/2023,193.7,193.7,190,190.6,-0.21,27169
PRVU,2/7/2023,193,202.9,193,202,5.98,54331
PRVU,2/8/2023,204,206,198.1,202.9,0.45,114199
PRVU,2/9/2023,201,203.9,198.9,200,-1.43,37479
PRVU,2/12/2023,199,199,193.2,194,-3,38077
PRVU,2/14/2023,196,196,191.8,193.6,-0.21,29682
PRVU,2/15/2023,193,194,190.3,190.6,-1.55,44584
PRVU,2/16/2023,193.4,193.4,189.2,189.2,-0.73,32439
PRVU,2/20/2023,191.9,193,187.5,189,-0.11,35018
PRVU,2/22/2023,190,192,188.3,189,0,35303
PRVU,2/23/2023,188,192.8,188,189.2,0.11,38576
PRVU,2/26/2023,188,190,186,189.5,0.16,27291
PRVU,2/27/2023,190,190,185,186,-1.85,60141
PRVU,2/28/2023,187,188.7,186,187,0.54,20981
PRVU,3/1/2023,189.6,189.6,186.5,188,0.53,32820
PRVU,3/2/2023,185.3,189,184.2,187,-0.53,28214
PRVU,3/5/2023,187,192,185,185.4,-0.86,39485
PRVU,3/7/2023,185,187.5,184.1,185.5,0.05,28088
PRVU,3/9/2023,187.2,189.1,185,188,1.35,32496
PRVU,3/12/2023,189.1,190.7,185,185,-1.6,24862
PRVU,3/13/2023,184,185,182.5,184,-0.54,37402
PRVU,3/14/2023,184,186,182.4,184,0,32347
PRVU,3/15/2023,184,184,179.5,182.5,-0.82,55901
PRVU,3/16/2023,180,182.3,178.9,180,-1.37,28942
PRVU,3/19/2023,176.5,180.3,176.4,178.1,-1.06,82772
PRVU,3/20/2023,178.2,180.3,176.4,179,0.51,52352
PRVU,3/22/2023,180,180,176.5,177,-1.12,56451
PRVU,3/23/2023,177,181,174,176,-0.56,84985
PRVU,3/26/2023,175,178,172.1,173.3,-1.53,68188
PRVU,3/27/2023,173.3,175,170.6,174.9,0.92,56374
PRVU,3/28/2023,175,177,173,174.2,-0.4,82969
PRVU,3/29/2023,171.5,176.6,171,172.1,-1.21,53480
PRVU,3/30/2023,174,174.1,171.5,172,-0.06,39773
PRVU,4/2/2023,172,175,170,170,-1.16,64710
PRVU,4/3/2023,170,171.9,170,171,0.59,37878
PRVU,4/4/2023,171,172,168.8,169.1,-1.11,44888
PRVU,4/5/2023,167.8,170.9,167,169.3,0.12,73721
PRVU,4/6/2023,171,171.1,168,170,0.41,68305
PRVU,4/9/2023,170,170,166,167.5,-1.47,93833
PRVU,4/10/2023,166,169.5,166,166,-0.9,71067
PRVU,4/11/2023,169.2,171.9,165.1,169.4,2.05,187594
PRVU,4/12/2023,171,181,171,179.9,6.2,127923
PRVU,4/13/2023,183.4,183.4,173.9,174,-3.28,101447
PRVU,4/16/2023,175,176,172.2,172.9,-0.63,51480
PRVU,4/17/2023,175,175,170,171,-1.1,58758
PRVU,4/18/2023,171.5,171.5,168.5,170,-0.58,57282
PRVU,4/19/2023,172,174.9,169.9,170,0,52017
PRVU,4/20/2023,172,174,168.7,169.3,-0.41,45793
PRVU,4/23/2023,170,170,167,168.2,-0.65,54539
PRVU,4/24/2023,170,170,167,170,1.07,55175
