Symbol,Date,Open,High,Low,Close,Percent Change,Volume
SCB,2/23/2023,512,520,509,520,0.97,50616
SCB,2/26/2023,510,523.8,501,523,0.58,34471
SCB,2/27/2023,529,529,514,522,-0.19,22544
SCB,2/28/2023,518,529,517,523.1,0.21,18048
SCB,3/1/2023,529.9,532,516,520,-0.59,36858
SCB,3/2/2023,521,521,511.7,515,-0.96,13472
SCB,3/5/2023,524.9,525,501,506,-1.75,29703
SCB,3/7/2023,505,515.3,505,514,1.58,16320
SCB,3/9/2023,520,523,511.1,519,0.97,14883
SCB,3/12/2023,527,527,513.2,516.5,-0.48,13977
SCB,3/13/2023,510,516,506.7,508.1,-1.63,17107
SCB,3/14/2023,508,516,508,515,1.36,24407
SCB,3/15/2023,515,515.9,505.2,515,0,13994
SCB,3/16/2023,515.9,516,508,512,-0.58,18469
SCB,3/19/2023,506,519,506,513,0.2,13630
SCB,3/20/2023,521,521,513.2,518.9,1.15,25638
SCB,3/22/2023,525.5,525.5,514,514,-0.94,12624
SCB,3/23/2023,510,516,504,511,-0.58,23602
SCB,3/26/2023,511,515,499,501.1,-1.94,25609
SCB,3/27/2023,507,507,495,503.8,0.54,19570
SCB,3/28/2023,512.8,512.8,503.9,505,0.24,19158
SCB,3/29/2023,508,518,501,509.5,0.89,20182
SCB,3/30/2023,517.7,517.7,506,511.9,0.47,28092
SCB,4/2/2023,511.9,512,503,504.2,-1.5,24387
SCB,4/3/2023,504.2,504.4,497,501.5,-0.54,19080
SCB,4/4/2023,495,503,495,502,0.1,21444
SCB,4/5/2023,506,506,496.1,503.1,0.22,15760
SCB,4/6/2023,512,512,502,505,0.38,14771
SCB,4/9/2023,500,509,496,496,-1.78,20499
SCB,4/10/2023,496,501,496,499.8,0.77,10996
SCB,4/11/2023,505,506,499,504.8,1,13011
SCB,4/12/2023,512,529,512,523,3.61,40148
SCB,4/13/2023,521,531,516,524.7,0.33,31745
SCB,4/16/2023,530,550,520.1,539.1,2.74,37011
SCB,4/17/2023,548.9,548.9,535,539.9,0.15,31252
SCB,4/18/2023,535,539,523,536,-0.72,34305
SCB,4/19/2023,535,545,525.3,538.9,0.54,15618
SCB,4/20/2023,544,549,529,530,-1.65,62195
SCB,4/23/2023,526.1,534,520,520,-1.89,22855
SCB,4/24/2023,520,528,520,526,1.15,11886
